"FinanceKey","DateKey","OrganizationKey","DepartmentGroupKey","ScenarioKey","AccountKey","Amount","Date"
"28389","20130228","6","5","1","71","24","2/28/2013 12:00:00 AM"
"28390","20130228","6","5","1","73","112","2/28/2013 12:00:00 AM"
"28391","20130228","6","5","1","74","120","2/28/2013 12:00:00 AM"
"28392","20130228","6","5","1","76","145","2/28/2013 12:00:00 AM"
"28393","20130228","6","5","1","77","260","2/28/2013 12:00:00 AM"
"28394","20130228","6","5","1","78","82","2/28/2013 12:00:00 AM"
"28395","20130228","6","5","1","80","320","2/28/2013 12:00:00 AM"
"28396","20130228","6","5","1","81","198","2/28/2013 12:00:00 AM"
"28397","20130228","6","5","1","82","20","2/28/2013 12:00:00 AM"
"28398","20130228","6","5","1","83","69","2/28/2013 12:00:00 AM"
"28399","20130228","6","5","1","84","60","2/28/2013 12:00:00 AM"
"28400","20130228","6","5","1","85","55","2/28/2013 12:00:00 AM"
"28401","20130228","6","5","1","87","277","2/28/2013 12:00:00 AM"
"28402","20130228","6","5","1","89","151","2/28/2013 12:00:00 AM"
"28403","20130228","6","5","1","90","232","2/28/2013 12:00:00 AM"
"28404","20130228","6","5","1","91","-186","2/28/2013 12:00:00 AM"
"28405","20130228","6","5","1","92","310","2/28/2013 12:00:00 AM"
"28406","20130228","6","5","1","96","8","2/28/2013 12:00:00 AM"
"28407","20130228","6","6","1","52","11060","2/28/2013 12:00:00 AM"
"28408","20130228","6","6","1","53","8295","2/28/2013 12:00:00 AM"
"28409","20130228","6","6","1","54","14164","2/28/2013 12:00:00 AM"
"28410","20130228","6","6","1","56","98035","2/28/2013 12:00:00 AM"
"28411","20130228","6","6","1","57","16590","2/28/2013 12:00:00 AM"
"28412","20130228","6","6","1","60","21039","2/28/2013 12:00:00 AM"
"28413","20130228","6","6","1","61","2374","2/28/2013 12:00:00 AM"
"28414","20130228","6","6","1","62","1943","2/28/2013 12:00:00 AM"
"28415","20130228","6","6","1","63","3193","2/28/2013 12:00:00 AM"
"28416","20130228","6","6","1","65","343","2/28/2013 12:00:00 AM"
"28417","20130228","6","6","1","66","312","2/28/2013 12:00:00 AM"
"28418","20130228","6","6","1","67","157","2/28/2013 12:00:00 AM"
"28419","20130228","6","6","1","68","118","2/28/2013 12:00:00 AM"
"28420","20130228","6","6","1","69","34","2/28/2013 12:00:00 AM"
"28421","20130228","6","6","1","71","49","2/28/2013 12:00:00 AM"
"28422","20130228","6","6","1","72","106","2/28/2013 12:00:00 AM"
"28423","20130228","6","6","1","73","209","2/28/2013 12:00:00 AM"
"28424","20130228","6","6","1","74","176","2/28/2013 12:00:00 AM"
"28425","20130228","6","6","1","76","1138","2/28/2013 12:00:00 AM"
"28426","20130228","6","6","1","77","407","2/28/2013 12:00:00 AM"
"28427","20130228","6","6","1","78","117","2/28/2013 12:00:00 AM"
"28428","20130228","6","6","1","80","484","2/28/2013 12:00:00 AM"
"28429","20130228","6","6","1","81","300","2/28/2013 12:00:00 AM"
"28430","20130228","6","6","1","82","32","2/28/2013 12:00:00 AM"
"28431","20130228","6","6","1","83","111","2/28/2013 12:00:00 AM"
"28432","20130228","6","6","1","84","99","2/28/2013 12:00:00 AM"
"28433","20130228","6","6","1","85","89","2/28/2013 12:00:00 AM"
"28434","20130228","6","6","1","87","382","2/28/2013 12:00:00 AM"
"28435","20130228","6","6","1","89","253","2/28/2013 12:00:00 AM"
"28436","20130228","6","6","1","90","389","2/28/2013 12:00:00 AM"
"28437","20130228","6","6","1","91","-311","2/28/2013 12:00:00 AM"
"28438","20130228","6","6","1","92","519","2/28/2013 12:00:00 AM"
"28439","20130228","6","6","1","96","11","2/28/2013 12:00:00 AM"
"28440","20130228","6","6","1","97","682","2/28/2013 12:00:00 AM"
"28441","20130228","6","6","1","99","47500","2/28/2013 12:00:00 AM"
"28442","20130228","6","6","1","101","276502","2/28/2013 12:00:00 AM"
"28443","20130228","6","7","1","4","325510","2/28/2013 12:00:00 AM"
"28444","20130228","6","7","1","6","433301","2/28/2013 12:00:00 AM"
"28445","20130228","6","7","1","7","14675","2/28/2013 12:00:00 AM"
"28446","20130228","6","7","1","8","8666","2/28/2013 12:00:00 AM"
"28447","20130228","6","7","1","13","68245","2/28/2013 12:00:00 AM"
"28448","20130228","6","7","1","14","42463","2/28/2013 12:00:00 AM"
"28449","20130228","6","7","1","15","92726","2/28/2013 12:00:00 AM"
"28450","20130228","6","7","1","18","17287","2/28/2013 12:00:00 AM"
"28451","20130228","6","7","1","19","55087","2/28/2013 12:00:00 AM"
"28452","20130228","6","7","1","20","17459","2/28/2013 12:00:00 AM"
"28453","20130228","6","7","1","21","183595","2/28/2013 12:00:00 AM"
"28454","20130228","6","7","1","22","14978","2/28/2013 12:00:00 AM"
"28455","20130228","6","7","1","23","6123","2/28/2013 12:00:00 AM"
"28456","20130228","6","7","1","24","32615","2/28/2013 12:00:00 AM"
"28457","20130228","6","7","1","28","29350","2/28/2013 12:00:00 AM"
"28458","20130228","6","7","1","29","242580","2/28/2013 12:00:00 AM"
"28459","20130228","6","7","1","31","155013","2/28/2013 12:00:00 AM"
"28460","20130228","6","7","1","32","38428","2/28/2013 12:00:00 AM"
"28461","20130228","6","7","1","33","34237","2/28/2013 12:00:00 AM"
"28462","20130228","6","7","1","34","30027","2/28/2013 12:00:00 AM"
"28463","20130228","6","7","1","35","240599","2/28/2013 12:00:00 AM"
"28464","20130228","6","7","1","37","195099","2/28/2013 12:00:00 AM"
"28465","20130228","6","7","1","38","44186","2/28/2013 12:00:00 AM"
"28466","20130228","6","7","1","39","166200","2/28/2013 12:00:00 AM"
"28467","20130228","6","7","1","40","42832","2/28/2013 12:00:00 AM"
"28468","20130228","6","7","1","43","4005897","2/28/2013 12:00:00 AM"
"28469","20130228","6","7","1","46","46667","2/28/2013 12:00:00 AM"
"28470","20130228","6","7","1","100","25510","2/28/2013 12:00:00 AM"
"28471","20130228","7","1","1","60","81328","2/28/2013 12:00:00 AM"
"28472","20130228","7","1","1","61","10013","2/28/2013 12:00:00 AM"
"28473","20130228","7","1","1","62","6675","2/28/2013 12:00:00 AM"
"28474","20130228","7","1","1","65","1207","2/28/2013 12:00:00 AM"
"28475","20130228","7","1","1","66","1098","2/28/2013 12:00:00 AM"
"28476","20130228","7","1","1","67","544","2/28/2013 12:00:00 AM"
"28477","20130228","7","1","1","68","408","2/28/2013 12:00:00 AM"
"28478","20130228","7","1","1","69","121","2/28/2013 12:00:00 AM"
"28479","20130228","7","1","1","71","176","2/28/2013 12:00:00 AM"
"28480","20130228","7","1","1","73","751","2/28/2013 12:00:00 AM"
"28481","20130228","7","1","1","74","450","2/28/2013 12:00:00 AM"
"28482","20130228","7","1","1","76","867","2/28/2013 12:00:00 AM"
"28483","20130228","7","1","1","77","1560","2/28/2013 12:00:00 AM"
"28484","20130228","7","1","1","78","454","2/28/2013 12:00:00 AM"
"28485","20130228","7","1","1","80","1963","2/28/2013 12:00:00 AM"
"28486","20130228","7","1","1","81","1215","2/28/2013 12:00:00 AM"
"28487","20130228","7","1","1","82","127","2/28/2013 12:00:00 AM"
"28488","20130228","7","1","1","83","445","2/28/2013 12:00:00 AM"
"28489","20130228","7","1","1","84","404","2/28/2013 12:00:00 AM"
"28490","20130228","7","1","1","85","356","2/28/2013 12:00:00 AM"
"28491","20130228","7","1","1","87","1530","2/28/2013 12:00:00 AM"
"28492","20130228","7","1","1","89","395","2/28/2013 12:00:00 AM"
"28493","20130228","7","1","1","90","606","2/28/2013 12:00:00 AM"
"28494","20130228","7","1","1","91","-485","2/28/2013 12:00:00 AM"
"28495","20130228","7","1","1","92","809","2/28/2013 12:00:00 AM"
"28496","20130228","7","1","1","94","425","2/28/2013 12:00:00 AM"
"28497","20130228","7","1","1","96","17","2/28/2013 12:00:00 AM"
"28498","20130228","7","2","1","12","239399","2/28/2013 12:00:00 AM"
"28499","20130228","7","6","1","52","7559","2/28/2013 12:00:00 AM"
"28500","20130228","7","6","1","53","30239","2/28/2013 12:00:00 AM"
"28501","20130228","7","6","1","54","28356","2/28/2013 12:00:00 AM"
"28502","20130228","7","6","1","56","215095","2/28/2013 12:00:00 AM"
"28503","20130228","7","6","1","57","11339","2/28/2013 12:00:00 AM"
"28504","20130228","7","6","1","60","52118","2/28/2013 12:00:00 AM"
"28505","20130228","7","6","1","61","5882","2/28/2013 12:00:00 AM"
"28506","20130228","7","6","1","62","3743","2/28/2013 12:00:00 AM"
"28507","20130228","7","6","1","63","30239","2/28/2013 12:00:00 AM"
"28508","20130228","7","6","1","65","660","2/28/2013 12:00:00 AM"
"28509","20130228","7","6","1","66","600","2/28/2013 12:00:00 AM"
"28510","20130228","7","6","1","67","308","2/28/2013 12:00:00 AM"
"28511","20130228","7","6","1","68","231","2/28/2013 12:00:00 AM"
"28512","20130228","7","6","1","69","66","2/28/2013 12:00:00 AM"
"28513","20130228","7","6","1","71","100","2/28/2013 12:00:00 AM"
"28514","20130228","7","6","1","72","756","2/28/2013 12:00:00 AM"
"28515","20130228","7","6","1","73","443","2/28/2013 12:00:00 AM"
"28516","20130228","7","6","1","74","365","2/28/2013 12:00:00 AM"
"28517","20130228","7","6","1","76","6466","2/28/2013 12:00:00 AM"
"28518","20130228","7","6","1","77","970","2/28/2013 12:00:00 AM"
"28519","20130228","7","6","1","78","289","2/28/2013 12:00:00 AM"
"28520","20130228","7","6","1","80","1143","2/28/2013 12:00:00 AM"
"28521","20130228","7","6","1","81","707","2/28/2013 12:00:00 AM"
"28522","20130228","7","6","1","82","71","2/28/2013 12:00:00 AM"
"28523","20130228","7","6","1","83","247","2/28/2013 12:00:00 AM"
"28524","20130228","7","6","1","84","213","2/28/2013 12:00:00 AM"
"28525","20130228","7","6","1","85","198","2/28/2013 12:00:00 AM"
"28526","20130228","7","6","1","87","990","2/28/2013 12:00:00 AM"
"28527","20130228","7","6","1","89","208","2/28/2013 12:00:00 AM"
"28528","20130228","7","6","1","90","320","2/28/2013 12:00:00 AM"
"28529","20130228","7","6","1","91","-256","2/28/2013 12:00:00 AM"
"28530","20130228","7","6","1","92","426","2/28/2013 12:00:00 AM"
"28531","20130228","7","6","1","94","48261","2/28/2013 12:00:00 AM"
"28532","20130228","7","6","1","96","11","2/28/2013 12:00:00 AM"
"28533","20130228","7","6","1","97","2228","2/28/2013 12:00:00 AM"
"28534","20130228","7","6","1","99","71000","2/28/2013 12:00:00 AM"
"28535","20130228","7","6","1","101","755997","2/28/2013 12:00:00 AM"
"28536","20130228","7","7","1","4","1057277","2/28/2013 12:00:00 AM"
"28537","20130228","7","7","1","6","1286523","2/28/2013 12:00:00 AM"
"28538","20130228","7","7","1","7","46698","2/28/2013 12:00:00 AM"
"28539","20130228","7","7","1","8","25730","2/28/2013 12:00:00 AM"
"28540","20130228","7","7","1","13","191048","2/28/2013 12:00:00 AM"
"28541","20130228","7","7","1","14","117073","2/28/2013 12:00:00 AM"
"28542","20130228","7","7","1","15","280462","2/28/2013 12:00:00 AM"
"28543","20130228","7","7","1","18","17287","2/28/2013 12:00:00 AM"
"28544","20130228","7","7","1","19","55087","2/28/2013 12:00:00 AM"
"28545","20130228","7","7","1","20","15558","2/28/2013 12:00:00 AM"
"28546","20130228","7","7","1","21","78807","2/28/2013 12:00:00 AM"
"28547","20130228","7","7","1","22","14830","2/28/2013 12:00:00 AM"
"28548","20130228","7","7","1","23","6123","2/28/2013 12:00:00 AM"
"28549","20130228","7","7","1","24","29479","2/28/2013 12:00:00 AM"
"28550","20130228","7","7","1","28","29898","2/28/2013 12:00:00 AM"
"28551","20130228","7","7","1","29","216162","2/28/2013 12:00:00 AM"
"28552","20130228","7","7","1","31","73411","2/28/2013 12:00:00 AM"
"28553","20130228","7","7","1","32","36427","2/28/2013 12:00:00 AM"
"28554","20130228","7","7","1","33","33230","2/28/2013 12:00:00 AM"
"28555","20130228","7","7","1","34","82852","2/28/2013 12:00:00 AM"
"28556","20130228","7","7","1","35","221542","2/28/2013 12:00:00 AM"
"28557","20130228","7","7","1","37","233691","2/28/2013 12:00:00 AM"
"28558","20130228","7","7","1","38","43336","2/28/2013 12:00:00 AM"
"28559","20130228","7","7","1","39","65721","2/28/2013 12:00:00 AM"
"28560","20130228","7","7","1","40","43632","2/28/2013 12:00:00 AM"
"28561","20130228","7","7","1","43","1645216","2/28/2013 12:00:00 AM"
"28562","20130228","7","7","1","46","708833","2/28/2013 12:00:00 AM"
"28563","20130228","7","7","1","100","27430","2/28/2013 12:00:00 AM"
"28564","20130228","8","1","1","60","98274.12","2/28/2013 12:00:00 AM"
"28565","20130228","8","1","1","61","10084.6","2/28/2013 12:00:00 AM"
"28566","20130228","8","1","1","62","5042.08","2/28/2013 12:00:00 AM"
"28567","20130228","8","1","1","65","955.64","2/28/2013 12:00:00 AM"
"28568","20130228","8","1","1","66","869.28","2/28/2013 12:00:00 AM"
"28569","20130228","8","1","1","67","478.36","2/28/2013 12:00:00 AM"
"28570","20130228","8","1","1","68","342","2/28/2013 12:00:00 AM"
"28571","20130228","8","1","1","69","96.54","2/28/2013 12:00:00 AM"
"28572","20130228","8","1","1","71","148.05","2/28/2013 12:00:00 AM"
"28573","20130228","8","1","1","73","738.97","2/28/2013 12:00:00 AM"
"28574","20130228","8","1","1","74","482.91","2/28/2013 12:00:00 AM"
"28575","20130228","8","1","1","76","1034.43","2/28/2013 12:00:00 AM"
"28576","20130228","8","1","1","77","1861.72","2/28/2013 12:00:00 AM"
"28577","20130228","8","1","1","78","601.09","2/28/2013 12:00:00 AM"
"28578","20130228","8","1","1","80","2482.95","2/28/2013 12:00:00 AM"
"28579","20130228","8","1","1","81","1537.47","2/28/2013 12:00:00 AM"
"28580","20130228","8","1","1","82","158.66","2/28/2013 12:00:00 AM"
"28581","20130228","8","1","1","83","554.12","2/28/2013 12:00:00 AM"
"28582","20130228","8","1","1","84","492","2/28/2013 12:00:00 AM"
"28583","20130228","8","1","1","85","443.51","2/28/2013 12:00:00 AM"
"28584","20130228","8","1","1","87","2046.57","2/28/2013 12:00:00 AM"
"28585","20130228","8","1","1","89","479.88","2/28/2013 12:00:00 AM"
"28586","20130228","8","1","1","90","737.46","2/28/2013 12:00:00 AM"
"28587","20130228","8","1","1","91","-588.3","2/28/2013 12:00:00 AM"
"28588","20130228","8","1","1","92","982.92","2/28/2013 12:00:00 AM"
"28589","20130228","8","1","1","94","537.45","2/28/2013 12:00:00 AM"
"28590","20130228","8","1","1","96","15","2/28/2013 12:00:00 AM"
"28591","20130228","8","2","1","12","444753.31","2/28/2013 12:00:00 AM"
"28592","20130228","8","2","1","60","50252.02","2/28/2013 12:00:00 AM"
"28593","20130228","8","2","1","61","5157.24","2/28/2013 12:00:00 AM"
"28594","20130228","8","2","1","62","4125.4","2/28/2013 12:00:00 AM"
"28595","20130228","8","2","1","65","775.34","2/28/2013 12:00:00 AM"
"28596","20130228","8","2","1","66","705.64","2/28/2013 12:00:00 AM"
"28597","20130228","8","2","1","67","351.09","2/28/2013 12:00:00 AM"
"28598","20130228","8","2","1","68","266.24","2/28/2013 12:00:00 AM"
"28599","20130228","8","2","1","69","78.36","2/28/2013 12:00:00 AM"
"28600","20130228","8","2","1","71","110.17","2/28/2013 12:00:00 AM"
"28601","20130228","8","2","1","73","482.91","2/28/2013 12:00:00 AM"
"28602","20130228","8","2","1","74","599.58","2/28/2013 12:00:00 AM"
"28603","20130228","8","2","1","76","546.55","2/28/2013 12:00:00 AM"
"28604","20130228","8","2","1","77","982.92","2/28/2013 12:00:00 AM"
"28605","20130228","8","2","1","78","279.87","2/28/2013 12:00:00 AM"
"28606","20130228","8","2","1","80","1058.68","2/28/2013 12:00:00 AM"
"28607","20130228","8","2","1","81","655.64","2/28/2013 12:00:00 AM"
"28608","20130228","8","2","1","82","64.72","2/28/2013 12:00:00 AM"
"28609","20130228","8","2","1","83","226.84","2/28/2013 12:00:00 AM"
"28610","20130228","8","2","1","84","193.51","2/28/2013 12:00:00 AM"
"28611","20130228","8","2","1","85","181.39","2/28/2013 12:00:00 AM"
"28612","20130228","8","2","1","87","955.64","2/28/2013 12:00:00 AM"
"28613","20130228","8","2","1","89","188.96","2/28/2013 12:00:00 AM"
"28614","20130228","8","2","1","90","290.48","2/28/2013 12:00:00 AM"
"28615","20130228","8","2","1","91","-230.73","2/28/2013 12:00:00 AM"
"28616","20130228","8","2","1","92","385.94","2/28/2013 12:00:00 AM"
"28617","20130228","8","2","1","94","229.87","2/28/2013 12:00:00 AM"
"28618","20130228","8","2","1","96","7","2/28/2013 12:00:00 AM"
"28619","20130228","8","6","1","52","52323.27","2/28/2013 12:00:00 AM"
"28620","20130228","8","6","1","53","26160.66","2/28/2013 12:00:00 AM"
"28621","20130228","8","6","1","54","56202.13","2/28/2013 12:00:00 AM"
"28622","20130228","8","6","1","56","322913.16","2/28/2013 12:00:00 AM"
"28623","20130228","8","6","1","57","58864.3","2/28/2013 12:00:00 AM"
"28624","20130228","8","6","1","60","48788.35","2/28/2013 12:00:00 AM"
"28625","20130228","8","6","1","61","5007.24","2/28/2013 12:00:00 AM"
"28626","20130228","8","6","1","62","5007.24","2/28/2013 12:00:00 AM"
"28627","20130228","8","6","1","63","26160.66","2/28/2013 12:00:00 AM"
"28628","20130228","8","6","1","65","870.79","2/28/2013 12:00:00 AM"
"28629","20130228","8","6","1","66","792","2/28/2013 12:00:00 AM"
"28630","20130228","8","6","1","67","393.51","2/28/2013 12:00:00 AM"
"28631","20130228","8","6","1","68","298.06","2/28/2013 12:00:00 AM"
"28632","20130228","8","6","1","69","87.45","2/28/2013 12:00:00 AM"
"28633","20130228","8","6","1","71","138.96","2/28/2013 12:00:00 AM"
"28634","20130228","8","6","1","72","1308.68","2/28/2013 12:00:00 AM"
"28635","20130228","8","6","1","73","523.82","2/28/2013 12:00:00 AM"
"28636","20130228","8","6","1","74","660.18","2/28/2013 12:00:00 AM"
"28637","20130228","8","6","1","76","11764.94","2/28/2013 12:00:00 AM"
"28638","20130228","8","6","1","77","1022.31","2/28/2013 12:00:00 AM"
"28639","20130228","8","6","1","78","272.3","2/28/2013 12:00:00 AM"
"28640","20130228","8","6","1","80","1025.34","2/28/2013 12:00:00 AM"
"28641","20130228","8","6","1","81","634.43","2/28/2013 12:00:00 AM"
"28642","20130228","8","6","1","82","61.69","2/28/2013 12:00:00 AM"
"28643","20130228","8","6","1","83","214.72","2/28/2013 12:00:00 AM"
"28644","20130228","8","6","1","84","178.36","2/28/2013 12:00:00 AM"
"28645","20130228","8","6","1","85","172.3","2/28/2013 12:00:00 AM"
"28646","20130228","8","6","1","87","955.64","2/28/2013 12:00:00 AM"
"28647","20130228","8","6","1","89","173.81","2/28/2013 12:00:00 AM"
"28648","20130228","8","6","1","90","267.75","2/28/2013 12:00:00 AM"
"28649","20130228","8","6","1","91","-212.55","2/28/2013 12:00:00 AM"
"28650","20130228","8","6","1","92","357.15","2/28/2013 12:00:00 AM"
"28651","20130228","8","6","1","94","82378.37","2/28/2013 12:00:00 AM"
"28652","20130228","8","6","1","96","7","2/28/2013 12:00:00 AM"
"28653","20130228","8","6","1","97","2816","2/28/2013 12:00:00 AM"
"28654","20130228","8","6","1","99","34500","2/28/2013 12:00:00 AM"
"28655","20130228","8","6","1","101","1308099.7","2/28/2013 12:00:00 AM"
"28656","20130228","8","7","1","4","1768152.21","2/28/2013 12:00:00 AM"
"28657","20130228","8","7","1","6","1839380.81","2/28/2013 12:00:00 AM"
"28658","20130228","8","7","1","7","54406.64","2/28/2013 12:00:00 AM"
"28659","20130228","8","7","1","8","36786.62","2/28/2013 12:00:00 AM"
"28660","20130228","8","7","1","13","251075.46","2/28/2013 12:00:00 AM"
"28661","20130228","8","7","1","14","194974.41","2/28/2013 12:00:00 AM"
"28662","20130228","8","7","1","15","364197.26","2/28/2013 12:00:00 AM"
"28663","20130228","8","7","1","18","18710.52","2/28/2013 12:00:00 AM"
"28664","20130228","8","7","1","19","59618.86","2/28/2013 12:00:00 AM"
"28665","20130228","8","7","1","20","20019.64","2/28/2013 12:00:00 AM"
