"SurveyResponseKey","DateKey","CustomerKey","ProductCategoryKey","EnglishProductCategoryName","ProductSubcategoryKey","EnglishProductSubcategoryName","Date"
"2363","20120321","15270","3","Clothing","21","Jerseys","3/21/2012 12:00:00 AM"
"2364","20120301","20497","4","Accessories","31","Helmets","3/1/2012 12:00:00 AM"
"2365","20120424","18935","4","Accessories","34","Locks","4/24/2012 12:00:00 AM"
"2366","20120426","13763","3","Clothing","21","Jerseys","4/26/2012 12:00:00 AM"
"2367","20120301","22421","3","Clothing","23","Socks","3/1/2012 12:00:00 AM"
"2368","20120422","23983","3","Clothing","19","Caps","4/22/2012 12:00:00 AM"
"2369","20120408","24676","3","Clothing","24","Tights","4/8/2012 12:00:00 AM"
"2370","20120317","26871","4","Accessories","35","Panniers","3/17/2012 12:00:00 AM"
"2371","20120420","20553","4","Accessories","32","Hydration Packs","4/20/2012 12:00:00 AM"
"2372","20120403","12649","4","Accessories","32","Hydration Packs","4/3/2012 12:00:00 AM"
"2373","20120421","12639","3","Clothing","25","Vests","4/21/2012 12:00:00 AM"
"2374","20120413","14766","4","Accessories","27","Bike Stands","4/13/2012 12:00:00 AM"
"2375","20120427","27335","4","Accessories","30","Fenders","4/27/2012 12:00:00 AM"
"2376","20120427","17084","4","Accessories","27","Bike Stands","4/27/2012 12:00:00 AM"
"2377","20120316","29450","3","Clothing","25","Vests","3/16/2012 12:00:00 AM"
"2378","20120317","12510","4","Accessories","36","Pumps","3/17/2012 12:00:00 AM"
"2379","20120413","14959","4","Accessories","27","Bike Stands","4/13/2012 12:00:00 AM"
"2380","20120411","27772","3","Clothing","23","Socks","4/11/2012 12:00:00 AM"
"2381","20120403","13531","4","Accessories","32","Hydration Packs","4/3/2012 12:00:00 AM"
"2382","20120320","14135","4","Accessories","33","Lights","3/20/2012 12:00:00 AM"
"2383","20120408","14144","4","Accessories","30","Fenders","4/8/2012 12:00:00 AM"
"2384","20120229","14923","4","Accessories","28","Bottles and Cages","2/29/2012 12:00:00 AM"
"2385","20120327","22800","3","Clothing","25","Vests","3/27/2012 12:00:00 AM"
"2386","20120405","14152","3","Clothing","24","Tights","4/5/2012 12:00:00 AM"
"2387","20120411","21132","3","Clothing","21","Jerseys","4/11/2012 12:00:00 AM"
"2388","20120419","23973","3","Clothing","18","Bib-Shorts","4/19/2012 12:00:00 AM"
"2389","20120402","27807","4","Accessories","30","Fenders","4/2/2012 12:00:00 AM"
"2390","20120422","24153","4","Accessories","30","Fenders","4/22/2012 12:00:00 AM"
"2391","20120302","12631","4","Accessories","30","Fenders","3/2/2012 12:00:00 AM"
"2392","20120319","21081","4","Accessories","30","Fenders","3/19/2012 12:00:00 AM"
"2393","20120307","22377","4","Accessories","30","Fenders","3/7/2012 12:00:00 AM"
"2394","20120405","23756","4","Accessories","30","Fenders","4/5/2012 12:00:00 AM"
"2395","20120414","25539","4","Accessories","30","Fenders","4/14/2012 12:00:00 AM"
"2396","20120319","12552","4","Accessories","30","Fenders","3/19/2012 12:00:00 AM"
"2397","20120416","25574","4","Accessories","30","Fenders","4/16/2012 12:00:00 AM"
"2398","20120314","24124","4","Accessories","30","Fenders","3/14/2012 12:00:00 AM"
"2399","20120424","22814","4","Accessories","30","Fenders","4/24/2012 12:00:00 AM"
"2400","20120426","12830","4","Accessories","30","Fenders","4/26/2012 12:00:00 AM"
"2401","20120305","27926","4","Accessories","30","Fenders","3/5/2012 12:00:00 AM"
"2402","20120414","24116","4","Accessories","30","Fenders","4/14/2012 12:00:00 AM"
"2403","20120326","19426","4","Accessories","30","Fenders","3/26/2012 12:00:00 AM"
"2404","20120408","13768","4","Accessories","30","Fenders","4/8/2012 12:00:00 AM"
"2405","20120410","12254","4","Accessories","30","Fenders","4/10/2012 12:00:00 AM"
"2406","20120302","12557","4","Accessories","30","Fenders","3/2/2012 12:00:00 AM"
"2407","20120420","11420","4","Accessories","30","Fenders","4/20/2012 12:00:00 AM"
"2408","20120408","22583","4","Accessories","30","Fenders","4/8/2012 12:00:00 AM"
"2409","20120404","27477","4","Accessories","30","Fenders","4/4/2012 12:00:00 AM"
"2410","20120322","13577","4","Accessories","30","Fenders","3/22/2012 12:00:00 AM"
"2411","20120405","15419","4","Accessories","30","Fenders","4/5/2012 12:00:00 AM"
"2412","20120419","29235","3","Clothing","20","Gloves","4/19/2012 12:00:00 AM"
"2413","20120419","16485","4","Accessories","31","Helmets","4/19/2012 12:00:00 AM"
"2414","20120409","27290","4","Accessories","32","Hydration Packs","4/9/2012 12:00:00 AM"
"2415","20120229","20045","4","Accessories","26","Bike Racks","2/29/2012 12:00:00 AM"
"2416","20120304","27958","4","Accessories","30","Fenders","3/4/2012 12:00:00 AM"
"2417","20120425","28443","4","Accessories","28","Bottles and Cages","4/25/2012 12:00:00 AM"
"2418","20120413","22827","4","Accessories","26","Bike Racks","4/13/2012 12:00:00 AM"
"2419","20120320","15650","4","Accessories","28","Bottles and Cages","3/20/2012 12:00:00 AM"
"2420","20120320","17187","3","Clothing","22","Shorts","3/20/2012 12:00:00 AM"
"2421","20120412","14779","4","Accessories","34","Locks","4/12/2012 12:00:00 AM"
"2422","20120315","22962","4","Accessories","30","Fenders","3/15/2012 12:00:00 AM"
"2423","20120330","14453","4","Accessories","28","Bottles and Cages","3/30/2012 12:00:00 AM"
"2424","20120425","23077","3","Clothing","20","Gloves","4/25/2012 12:00:00 AM"
"2425","20120423","25867","4","Accessories","29","Cleaners","4/23/2012 12:00:00 AM"
"2426","20120423","15331","3","Clothing","20","Gloves","4/23/2012 12:00:00 AM"
"2427","20120325","12559","4","Accessories","37","Tires and Tubes","3/25/2012 12:00:00 AM"
"2428","20120323","12041","4","Accessories","32","Hydration Packs","3/23/2012 12:00:00 AM"
"2429","20120302","28674","4","Accessories","27","Bike Stands","3/2/2012 12:00:00 AM"
"2430","20120426","28694","4","Accessories","30","Fenders","4/26/2012 12:00:00 AM"
"2431","20120407","13461","3","Clothing","20","Gloves","4/7/2012 12:00:00 AM"
"2432","20120318","24037","4","Accessories","32","Hydration Packs","3/18/2012 12:00:00 AM"
"2433","20120408","25860","4","Accessories","32","Hydration Packs","4/8/2012 12:00:00 AM"
"2434","20120318","11537","4","Accessories","32","Hydration Packs","3/18/2012 12:00:00 AM"
"2435","20120414","19058","4","Accessories","32","Hydration Packs","4/14/2012 12:00:00 AM"
"2436","20120419","24732","4","Accessories","32","Hydration Packs","4/19/2012 12:00:00 AM"
"2437","20120424","25383","4","Accessories","32","Hydration Packs","4/24/2012 12:00:00 AM"
"2438","20120417","28800","4","Accessories","32","Hydration Packs","4/17/2012 12:00:00 AM"
"2439","20120324","17269","4","Accessories","32","Hydration Packs","3/24/2012 12:00:00 AM"
"2440","20120304","25958","4","Accessories","28","Bottles and Cages","3/4/2012 12:00:00 AM"
"2441","20120310","15446","4","Accessories","36","Pumps","3/10/2012 12:00:00 AM"
"2442","20120317","14399","3","Clothing","23","Socks","3/17/2012 12:00:00 AM"
"2443","20120329","21505","4","Accessories","34","Locks","3/29/2012 12:00:00 AM"
"2444","20120303","11210","4","Accessories","30","Fenders","3/3/2012 12:00:00 AM"
"2445","20120316","25928","4","Accessories","29","Cleaners","3/16/2012 12:00:00 AM"
"2446","20120401","13135","4","Accessories","35","Panniers","4/1/2012 12:00:00 AM"
"2447","20120410","14250","4","Accessories","30","Fenders","4/10/2012 12:00:00 AM"
"2448","20120304","24000","3","Clothing","25","Vests","3/4/2012 12:00:00 AM"
"2449","20120309","16983","4","Accessories","26","Bike Racks","3/9/2012 12:00:00 AM"
"2450","20120316","28704","4","Accessories","30","Fenders","3/16/2012 12:00:00 AM"
"2451","20120322","19560","3","Clothing","20","Gloves","3/22/2012 12:00:00 AM"
"2452","20120421","12956","4","Accessories","29","Cleaners","4/21/2012 12:00:00 AM"
"2453","20120408","15501","4","Accessories","32","Hydration Packs","4/8/2012 12:00:00 AM"
"2454","20120327","21622","3","Clothing","24","Tights","3/27/2012 12:00:00 AM"
"2455","20120318","14348","4","Accessories","35","Panniers","3/18/2012 12:00:00 AM"
"2456","20120410","15557","4","Accessories","36","Pumps","4/10/2012 12:00:00 AM"
"2457","20120409","14599","4","Accessories","35","Panniers","4/9/2012 12:00:00 AM"
"2458","20120309","25604","3","Clothing","20","Gloves","3/9/2012 12:00:00 AM"
"2459","20120308","11683","4","Accessories","37","Tires and Tubes","3/8/2012 12:00:00 AM"
"2460","20120415","13190","4","Accessories","32","Hydration Packs","4/15/2012 12:00:00 AM"
"2461","20120323","20982","3","Clothing","20","Gloves","3/23/2012 12:00:00 AM"
"2462","20120418","21319","4","Accessories","29","Cleaners","4/18/2012 12:00:00 AM"
"2463","20120420","13851","3","Clothing","25","Vests","4/20/2012 12:00:00 AM"
"2464","20120305","27002","4","Accessories","36","Pumps","3/5/2012 12:00:00 AM"
"2465","20120330","20052","4","Accessories","30","Fenders","3/30/2012 12:00:00 AM"
"2466","20120417","17160","4","Accessories","26","Bike Racks","4/17/2012 12:00:00 AM"
"2467","20120420","21053","3","Clothing","21","Jerseys","4/20/2012 12:00:00 AM"
"2468","20120305","28149","4","Accessories","29","Cleaners","3/5/2012 12:00:00 AM"
"2469","20120416","20811","4","Accessories","27","Bike Stands","4/16/2012 12:00:00 AM"
"2470","20120229","13466","4","Accessories","32","Hydration Packs","2/29/2012 12:00:00 AM"
"2471","20120320","12762","4","Accessories","32","Hydration Packs","3/20/2012 12:00:00 AM"
"2472","20120325","22546","4","Accessories","32","Hydration Packs","3/25/2012 12:00:00 AM"
"2473","20120302","24069","4","Accessories","32","Hydration Packs","3/2/2012 12:00:00 AM"
"2474","20120325","29157","4","Accessories","32","Hydration Packs","3/25/2012 12:00:00 AM"
"2475","20120314","15725","4","Accessories","32","Hydration Packs","3/14/2012 12:00:00 AM"
"2476","20120403","27261","4","Accessories","32","Hydration Packs","4/3/2012 12:00:00 AM"
"2477","20120405","23007","4","Accessories","32","Hydration Packs","4/5/2012 12:00:00 AM"
"2478","20120329","16925","4","Accessories","33","Lights","3/29/2012 12:00:00 AM"
"2479","20120424","28793","4","Accessories","32","Hydration Packs","4/24/2012 12:00:00 AM"
"2480","20120317","11905","4","Accessories","27","Bike Stands","3/17/2012 12:00:00 AM"
"2481","20120301","18761","3","Clothing","22","Shorts","3/1/2012 12:00:00 AM"
"2482","20120405","24713","4","Accessories","31","Helmets","4/5/2012 12:00:00 AM"
"2483","20120321","24287","3","Clothing","24","Tights","3/21/2012 12:00:00 AM"
"2484","20120312","23880","3","Clothing","21","Jerseys","3/12/2012 12:00:00 AM"
"2485","20120318","16769","4","Accessories","27","Bike Stands","3/18/2012 12:00:00 AM"
"2486","20120322","20298","4","Accessories","33","Lights","3/22/2012 12:00:00 AM"
"2487","20120421","18809","4","Accessories","37","Tires and Tubes","4/21/2012 12:00:00 AM"
"2488","20120409","13898","4","Accessories","26","Bike Racks","4/9/2012 12:00:00 AM"
"2489","20120419","23567","4","Accessories","27","Bike Stands","4/19/2012 12:00:00 AM"
"2490","20120324","29482","3","Clothing","22","Shorts","3/24/2012 12:00:00 AM"
"2491","20120329","25974","3","Clothing","25","Vests","3/29/2012 12:00:00 AM"
"2492","20120421","14184","4","Accessories","27","Bike Stands","4/21/2012 12:00:00 AM"
"2493","20120425","16591","4","Accessories","35","Panniers","4/25/2012 12:00:00 AM"
"2494","20120414","28167","3","Clothing","21","Jerseys","4/14/2012 12:00:00 AM"
"2495","20120415","18529","4","Accessories","36","Pumps","4/15/2012 12:00:00 AM"
"2496","20120315","19867","3","Clothing","23","Socks","3/15/2012 12:00:00 AM"
"2497","20120316","26417","4","Accessories","29","Cleaners","3/16/2012 12:00:00 AM"
"2498","20120411","28143","4","Accessories","35","Panniers","4/11/2012 12:00:00 AM"
"2499","20120309","11181","4","Accessories","34","Locks","3/9/2012 12:00:00 AM"
"2500","20120411","11807","3","Clothing","18","Bib-Shorts","4/11/2012 12:00:00 AM"
"2501","20120410","12889","4","Accessories","29","Cleaners","4/10/2012 12:00:00 AM"
"2502","20120308","16428","4","Accessories","26","Bike Racks","3/8/2012 12:00:00 AM"
"2503","20120311","15653","3","Clothing","22","Shorts","3/11/2012 12:00:00 AM"
"2504","20120407","20070","4","Accessories","35","Panniers","4/7/2012 12:00:00 AM"
"2505","20120308","24414","3","Clothing","19","Caps","3/8/2012 12:00:00 AM"
"2506","20120417","13061","4","Accessories","36","Pumps","4/17/2012 12:00:00 AM"
"2507","20120414","13761","3","Clothing","25","Vests","4/14/2012 12:00:00 AM"
"2508","20120303","27973","3","Clothing","19","Caps","3/3/2012 12:00:00 AM"
"2509","20120416","22992","3","Clothing","18","Bib-Shorts","4/16/2012 12:00:00 AM"
"2510","20120326","12601","4","Accessories","30","Fenders","3/26/2012 12:00:00 AM"
"2511","20120315","13936","3","Clothing","24","Tights","3/15/2012 12:00:00 AM"
"2512","20120402","20892","3","Clothing","23","Socks","4/2/2012 12:00:00 AM"
"2513","20120415","22690","4","Accessories","36","Pumps","4/15/2012 12:00:00 AM"
"2514","20120416","12197","4","Accessories","32","Hydration Packs","4/16/2012 12:00:00 AM"
"2515","20120317","18766","3","Clothing","21","Jerseys","3/17/2012 12:00:00 AM"
"2516","20120305","18150","4","Accessories","27","Bike Stands","3/5/2012 12:00:00 AM"
"2517","20120417","20046","3","Clothing","25","Vests","4/17/2012 12:00:00 AM"
"2518","20120420","22555","3","Clothing","18","Bib-Shorts","4/20/2012 12:00:00 AM"
"2519","20120423","27318","4","Accessories","33","Lights","4/23/2012 12:00:00 AM"
"2520","20120323","16433","4","Accessories","28","Bottles and Cages","3/23/2012 12:00:00 AM"
"2521","20120409","13672","4","Accessories","30","Fenders","4/9/2012 12:00:00 AM"
"2522","20120415","17641","4","Accessories","26","Bike Racks","4/15/2012 12:00:00 AM"
"2523","20120303","19323","4","Accessories","28","Bottles and Cages","3/3/2012 12:00:00 AM"
"2524","20120315","19367","4","Accessories","37","Tires and Tubes","3/15/2012 12:00:00 AM"
"2525","20120405","27122","4","Accessories","35","Panniers","4/5/2012 12:00:00 AM"
"2526","20120311","28894","4","Accessories","29","Cleaners","3/11/2012 12:00:00 AM"
"2527","20120309","22831","4","Accessories","36","Pumps","3/9/2012 12:00:00 AM"
"2528","20120423","28395","4","Accessories","27","Bike Stands","4/23/2012 12:00:00 AM"
"2529","20120312","11594","4","Accessories","27","Bike Stands","3/12/2012 12:00:00 AM"
"2530","20120315","19487","4","Accessories","26","Bike Racks","3/15/2012 12:00:00 AM"
"2531","20120417","24043","3","Clothing","21","Jerseys","4/17/2012 12:00:00 AM"
"2532","20120322","27126","4","Accessories","33","Lights","3/22/2012 12:00:00 AM"
"2533","20120404","28471","3","Clothing","20","Gloves","4/4/2012 12:00:00 AM"
"2534","20120413","17805","4","Accessories","28","Bottles and Cages","4/13/2012 12:00:00 AM"
"2535","20120405","19352","4","Accessories","36","Pumps","4/5/2012 12:00:00 AM"
"2536","20120412","17938","4","Accessories","29","Cleaners","4/12/2012 12:00:00 AM"
"2537","20120424","15925","3","Clothing","19","Caps","4/24/2012 12:00:00 AM"
"2538","20120317","12466","4","Accessories","30","Fenders","3/17/2012 12:00:00 AM"
"2539","20120406","20057","3","Clothing","23","Socks","4/6/2012 12:00:00 AM"
"2540","20120326","28442","4","Accessories","33","Lights","3/26/2012 12:00:00 AM"
"2541","20120420","12509","4","Accessories","30","Fenders","4/20/2012 12:00:00 AM"
"2542","20120422","19494","4","Accessories","29","Cleaners","4/22/2012 12:00:00 AM"
"2543","20120308","28132","3","Clothing","24","Tights","3/8/2012 12:00:00 AM"
"2544","20120301","16153","4","Accessories","34","Locks","3/1/2012 12:00:00 AM"
"2545","20120325","26995","3","Clothing","25","Vests","3/25/2012 12:00:00 AM"
"2546","20120324","15070","3","Clothing","22","Shorts","3/24/2012 12:00:00 AM"
"2547","20120417","26799","4","Accessories","31","Helmets","4/17/2012 12:00:00 AM"
"2548","20120424","13899","4","Accessories","33","Lights","4/24/2012 12:00:00 AM"
"2549","20120329","24823","3","Clothing","24","Tights","3/29/2012 12:00:00 AM"
"2550","20120407","29359","4","Accessories","27","Bike Stands","4/7/2012 12:00:00 AM"
"2551","20120306","24628","4","Accessories","37","Tires and Tubes","3/6/2012 12:00:00 AM"
"2552","20120426","21382","4","Accessories","33","Lights","4/26/2012 12:00:00 AM"
"2553","20120324","23908","4","Accessories","33","Lights","3/24/2012 12:00:00 AM"
"2554","20120303","29479","4","Accessories","29","Cleaners","3/3/2012 12:00:00 AM"
"2555","20120317","20824","4","Accessories","28","Bottles and Cages","3/17/2012 12:00:00 AM"
"2556","20120301","21665","4","Accessories","37","Tires and Tubes","3/1/2012 12:00:00 AM"
"2557","20120312","21072","4","Accessories","27","Bike Stands","3/12/2012 12:00:00 AM"
"2558","20120414","21314","4","Accessories","31","Helmets","4/14/2012 12:00:00 AM"
"2559","20120323","22626","4","Accessories","36","Pumps","3/23/2012 12:00:00 AM"
"2560","20120303","22526","4","Accessories","28","Bottles and Cages","3/3/2012 12:00:00 AM"
"2561","20120305","25025","4","Accessories","29","Cleaners","3/5/2012 12:00:00 AM"
"2562","20120407","22874","4","Accessories","26","Bike Racks","4/7/2012 12:00:00 AM"
"2563","20120325","12908","4","Accessories","27","Bike Stands","3/25/2012 12:00:00 AM"
"2564","20120421","28790","4","Accessories","31","Helmets","4/21/2012 12:00:00 AM"
"2565","20120401","16546","4","Accessories","35","Panniers","4/1/2012 12:00:00 AM"
"2566","20120329","14136","4","Accessories","36","Pumps","3/29/2012 12:00:00 AM"
"2567","20120320","28475","4","Accessories","27","Bike Stands","3/20/2012 12:00:00 AM"
"2568","20120424","26913","3","Clothing","25","Vests","4/24/2012 12:00:00 AM"
"2569","20120408","24676","4","Accessories","34","Locks","4/8/2012 12:00:00 AM"
"2570","20120317","26871","3","Clothing","21","Jerseys","3/17/2012 12:00:00 AM"
"2571","20120420","20553","3","Clothing","20","Gloves","4/20/2012 12:00:00 AM"
"2572","20120403","12649","3","Clothing","18","Bib-Shorts","4/3/2012 12:00:00 AM"
"2573","20120421","12639","3","Clothing","24","Tights","4/21/2012 12:00:00 AM"
"2574","20120413","14766","4","Accessories","31","Helmets","4/13/2012 12:00:00 AM"
"2575","20120427","27335","3","Clothing","20","Gloves","4/27/2012 12:00:00 AM"
"2576","20120427","17084","3","Clothing","25","Vests","4/27/2012 12:00:00 AM"
"2577","20120316","29450","4","Accessories","30","Fenders","3/16/2012 12:00:00 AM"
"2578","20120317","12510","3","Clothing","20","Gloves","3/17/2012 12:00:00 AM"
"2579","20120413","14959","4","Accessories","36","Pumps","4/13/2012 12:00:00 AM"
"2580","20120411","27772","4","Accessories","36","Pumps","4/11/2012 12:00:00 AM"
"2581","20120403","13531","3","Clothing","23","Socks","4/3/2012 12:00:00 AM"
"2582","20120320","14135","4","Accessories","37","Tires and Tubes","3/20/2012 12:00:00 AM"
"2583","20120408","14144","3","Clothing","25","Vests","4/8/2012 12:00:00 AM"
