"ProductKey","ProductAlternateKey","ProductSubcategoryKey","WeightUnitMeasureCode","SizeUnitMeasureCode","EnglishProductName","SpanishProductName","FrenchProductName","StandardCost","FinishedGoodsFlag","Color","SafetyStockLevel","ReorderPoint","ListPrice","Size","SizeRange","Weight","DaysToManufacture","ProductLine","DealerPrice","Class","Style","ModelName","LargePhoto","EnglishDescription","FrenchDescription","ChineseDescription","ArabicDescription","HebrewDescription","ThaiDescription","GermanDescription","JapaneseDescription","TurkishDescription","StartDate","EndDate","Status"
"550","FR-M21B-40","12","LB ","CM ","LL Mountain Frame - Black, 40","","","136.7850","True","Black","500","375","249.7900","40","38-40 CM","2.88","2","M ","149.8740","L ","U ","LL Mountain Frame","System.Byte[]","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.","Utilise la m?me technologie de cadre que celle adopt?e sur le cadre en aluminium ML.","??? ML ????????????????????","???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.","?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.","????????????????????????????????????????????????????????????????????? ML","Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.","ML ?????? ????????????????????????????","ML al?minyum kadroyla ayn? ????r a??c? kadro teknolojisini kullanan en de?erli ?r?n?m?z.","7/1/2013 12:00:00 AM","","Current"
"551","FR-M21S-40","12","LB ","CM ","LL Mountain Frame - Silver, 40","","","144.5938","True","Silver","500","375","264.0500","40","38-40 CM","2.88","2","M ","158.4300","L ","U ","LL Mountain Frame","System.Byte[]","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.","Utilise la m?me technologie de cadre que celle adopt?e sur le cadre en aluminium ML.","??? ML ????????????????????","???? ???? ??? ???? ???????? ????? ??? ?????? ??? ????? ?????? ?????????? ????????? ?? ???? ML ??????? ?? ??????????.","?????? ????? ????? ???? ?????? ?????????? ????? ?????? ??? ??? ?????? ?????? ML ??????????.","????????????????????????????????????????????????????????????????????? ML","Unser Topmodell mit derselben bahnbrechenden Rahmentechnologie wie beim ML-Aluminiumrahmen.","ML ?????? ????????????????????????????","ML al?minyum kadroyla ayn? ????r a??c? kadro teknolojisini kullanan en de?erli ?r?n?m?z.","7/1/2013 12:00:00 AM","","Current"
"552","FD-2342","9","G  ","","Front Derailleur","Desviador delantero","D?railleur avant","40.6216","True","Silver","500","375","91.4900","","NA","88","1","","54.8940","","","Front Derailleur","System.Byte[]","Wide-link design.","Conception liaison large.","??????","????? ???? ???????.","????? ???-??????.","????????????????????????????","Wide-Link-Design.","?????? ?????","Geni? ba?lant?l? tasar?m.","7/1/2013 12:00:00 AM","","Current"
"553","HB-T721","4","","","LL Touring Handlebars","Manillar de paseo GB","Poign?es de v?lo de randonn?e LL","20.4640","True","NA","500","375","46.0900","","NA","","1","T ","27.6540","L ","","LL Touring Handlebars","System.Byte[]","Unique shape reduces fatigue for entry level riders.","Forme tr?s r?ussie destin?e ? diminuer la fatigue des cyclistes occasionnels.","??????????????????????","??? ???? ???? ???? ??????? ??? ?????? ?????????.","???? ??????? ??????? ??????? ????? ??????.","??????????????????????????????????????????????????????????????","Mehr Komfort f?r Einsteiger durch einzigartige Form.","????? ???????????????????????????","""E?siz bi?imi, ba?lang?? seviyesindeki s?r?c?lerde yorgunlu?unu azalt?r.""","7/1/2013 12:00:00 AM","","Current"
"554","HB-T928","4","","","HL Touring Handlebars","Manillar de paseo GA","Poign?es de v?lo de randonn?e HL","40.6571","True","NA","500","375","91.5700","","NA","","1","T ","54.9420","H ","","HL Touring Handlebars","System.Byte[]","A light yet stiff aluminum bar for long distance riding.","Barre d'appui en aluminium l?g?re et solide pour les longues randonn?es.","?????????????????","???? ????? ????? ?? ?????????? ???? ????? ????? ??? ????? ??????? ??????? ?????.","???? ????????? ??? ?? ?? ??? ????? ?????? ??????? ??????.","???????????????????????????? ??? ????????????????????????","Leichtes und stabiles Aluminium f?r Langstrecken.","???????????????????????????? ???","Uzun mesafe s?r?? i?in hafif ancak sert al?minyum boru.","7/1/2013 12:00:00 AM","","Current"
"555","FB-9873","6","G  ","","Front Brakes","Frenos delanteros","Freins avant","47.2860","True","Silver","500","375","106.5000","","NA","317","1","","63.9000","","","Front Brakes","System.Byte[]","All-weather brake pads; provides superior stopping by applying more surface to the rim.","Patins de freinage pour tous les temps?; freinage renforc? par l'application d'une plus grande surface sur la jante.","??????????????????????????????","????? ??? ?????? (???) ?????? ????? ???? ?????? ??????? ??? ???? ??????? ????? ????? ???? ?????? ????? ???? ?? ??? ??????? ??? ?????? ???????.","?????? ????? ???????? ??? ??? ?????; ?????? ????? ????? ??-??? ???? ???? ??? ??????.","????????????????????????? ????????????????????? ??????????????????????????????","Allwetter-Bremsbel?ge f?r erstklassiges Bremsen durch mehr Reibung auf der Felge.","???????? ???????????????????????????????????????","""T?m hava durumlar?na uygun fren pedleri, jant?n daha b?y?k bir y?zeyine uygulanarak ?ok g??l? durdurma sa?lar.""","7/1/2013 12:00:00 AM","","Current"
"556","CS-4759","8","G  ","","LL Crankset","Bielas GB","P?dalier LL","77.9176","True","Black","500","375","175.4900","","NA","600","1","","105.2940","L ","","LL Crankset","System.Byte[]","Super rigid spindle.","Axe tr?s rigide.","?????????","???? ????? ??? ???? ??????.","??? ???? ??????.","???????????????","Extrem robuste Achse.","??????????????","?ok sa?lam mil.","7/1/2013 12:00:00 AM","","Current"
"557","CS-6583","8","G  ","","ML Crankset","Bielas GM","P?dalier ML","113.8816","True","Black","500","375","256.4900","","NA","635","1","","153.8940","M ","","ML Crankset","System.Byte[]","High-strength crank arm.","Manivelle haute r?sistance.","???????","???? ????? ???? ?????.","???? ?????? ????? ?????.","?????????????????????????","Robuster Pedalarm.","??????? ????","?ok g??l? krank kolu.","7/1/2013 12:00:00 AM","","Current"
"558","CS-9183","8","G  ","","HL Crankset","Bielas GA","P?dalier HL","179.8156","True","Black","500","375","404.9900","","NA","575","1","","242.9940","H ","","HL Crankset","System.Byte[]","Triple crankset; alumunim crank arm; flawless shifting.","P?dalier triple plateaux?; manivelle en aluminium?; changement de braquet impeccable.","???????????????","?????? ????? ??????? ????? ????? ????????? ???????? ??? ????? ??? ???? ?????.","???? ?????? ??????, ???? ?????? ??????????, ????? ??????? ?????.","???????????????? ??????????????????? ????????????????????????????????","Dreifach-Kurbelsatz; Aluminium-Pedalarm; tadellose Gangschaltung.","???? ?????????????? ???? ???????????","""??l? ruble, al?minyum krank kolu, tak?lmadan vites ge?i?i.""","7/1/2013 12:00:00 AM","","Current"
"559","CH-0234","7","","","Chain","Cadena","Cha?ne","8.9866","True","Silver","500","375","20.2400","","NA","","1","","12.1440","","","Chain","System.Byte[]","Superior shifting performance.","Syst?me de changement de vitesse tr?s performant.","????????","???? ???? ?? ??? ???????.","?????? ?????? ?????? ???????.","???????????????????????????????????????","Extrem leistungsstarke Gangschaltung.","?????????","?st?n vites ge?i?i performans?.","7/1/2013 12:00:00 AM","","Current"
"560","BK-T44U-60","3","LB ","CM ","Touring-2000 Blue, 60","Paseo: 2000, azul, 60","V?lo de randonn?e 2000 bleu, 60","755.1508","True","Blue","100","75","1214.8500","60","60-62 CM","27.9","4","T ","728.9100","M ","U ","Touring-2000","System.Byte[]","The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.","La selle rembourr?e offre un confort optimal. Le porte-bagages nouvellement remani? offre diverses possibilit?s d'ajout de paniers ou de sacoches. Ce v?lo reste parfaitement stable une fois charg?.","????????????????????????????????????????????????????????????","?? ???? ??????? ?????? ??????? ?? ???? ????? ????? ?? ??? ????? ?? ??????? ???? ?????? ??? ???? ?? ???? ??????? ??????? ??????? ????? ????? ?????? ???? ?? ??? ????? ??? ???????. ?????? ??? ??????? ???????? ??? ??? ??????? ???????.","????? ?????? ??????? ????? ????? ????? ????? ???? ???? ????? ???? ?? ?????? ???? ???? ????? ??????? ????? ????? ????. ??????? ??? ?????? ?? ?????? ?? ????? ???.","?????????????????????????????????????????????????? ???????????????? ???????????????????????????????????????? ????????????????? ???????????????","""Der Polstersattel bietet Fahrkomfort f?r den ganzen Tag, und der Gep?cktr?ger mit neuem Design bietet viel Platz f?r Fahrradtaschen und K?rbe. Dieses Fahrrad beh?lt seine Stabilit?t auch im voll beladenen Zustand.""","????? ???? ???? 1 ???????????????????????????????? ?????????????????????????????????????????","""?zel yap?m konforlu sele ile t?m g?n bisiklet s?rebilirsiniz, ayr?ca k?sa s?re ?nce yeniden tasarlanan ta??y?c?da sepet ve bisiklet ?antas? eklenebilecek bol yer vard?r.  Bu bisiklet tam olarak y?klendi?inde dengelidir.""","7/1/2013 12:00:00 AM","","Current"
"561","BK-T79Y-46","3","LB ","CM ","Touring-1000 Yellow, 46","Paseo: 1000, amarilla, 46","V?lo de randonn?e 1000 jaune, 46","1481.9379","True","Yellow","100","75","2384.0700","46","42-46 CM","25.13","4","T ","1430.4420","H ","U ","Touring-1000","System.Byte[]","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.","Voyagez confortablement et avec ?l?gance. Confort et s?curit? maximum. Large ?ventail de vitesses pour gravir toutes les c?tes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.","??????????????????????????????????????????????????????????????????","????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.","????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.","???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????","Fahren Sie mit Stil und Komfort. Design f?r maximalen Komfort und maximale Sicherheit. Viele G?nge f?r jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.","?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????","""Tarz ve konforlu yolculuk. Maksimum konfor ve g?venlik i?in tasarland?. T?m tepelere ??kacak kadar ?ok vitesli. Y?ksek teknoloji al?minyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""","7/1/2013 12:00:00 AM","","Current"
"562","BK-T79Y-50","3","LB ","CM ","Touring-1000 Yellow, 50","Paseo: 1000, amarilla, 50","V?lo de randonn?e 1000 jaune, 50","1481.9379","True","Yellow","100","75","2384.0700","50","48-52 CM","25.42","4","T ","1430.4420","H ","U ","Touring-1000","System.Byte[]","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.","Voyagez confortablement et avec ?l?gance. Confort et s?curit? maximum. Large ?ventail de vitesses pour gravir toutes les c?tes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.","??????????????????????????????????????????????????????????????????","????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.","????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.","???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????","Fahren Sie mit Stil und Komfort. Design f?r maximalen Komfort und maximale Sicherheit. Viele G?nge f?r jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.","?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????","""Tarz ve konforlu yolculuk. Maksimum konfor ve g?venlik i?in tasarland?. T?m tepelere ??kacak kadar ?ok vitesli. Y?ksek teknoloji al?minyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""","7/1/2013 12:00:00 AM","","Current"
"563","BK-T79Y-54","3","LB ","CM ","Touring-1000 Yellow, 54","Paseo: 1000, amarilla, 54","V?lo de randonn?e 1000 jaune, 54","1481.9379","True","Yellow","100","75","2384.0700","54","54-58 CM","25.68","4","T ","1430.4420","H ","U ","Touring-1000","System.Byte[]","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.","Voyagez confortablement et avec ?l?gance. Confort et s?curit? maximum. Large ?ventail de vitesses pour gravir toutes les c?tes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.","??????????????????????????????????????????????????????????????????","????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.","????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.","???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????","Fahren Sie mit Stil und Komfort. Design f?r maximalen Komfort und maximale Sicherheit. Viele G?nge f?r jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.","?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????","""Tarz ve konforlu yolculuk. Maksimum konfor ve g?venlik i?in tasarland?. T?m tepelere ??kacak kadar ?ok vitesli. Y?ksek teknoloji al?minyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""","7/1/2013 12:00:00 AM","","Current"
"564","BK-T79Y-60","3","LB ","CM ","Touring-1000 Yellow, 60","Paseo: 1000, amarilla, 60","V?lo de randonn?e 1000 jaune, 60","1481.9379","True","Yellow","100","75","2384.0700","60","60-62 CM","25.9","4","T ","1430.4420","H ","U ","Touring-1000","System.Byte[]","Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.","Voyagez confortablement et avec ?l?gance. Confort et s?curit? maximum. Large ?ventail de vitesses pour gravir toutes les c?tes. Sa fabrication en alliage d'aluminium haute technologie est synonyme de robustesse, sans ajout de poids.","??????????????????????????????????????????????????????????????????","????????? ??????? ?????? ??????? ??? ?????. ??? ?? ????? ??? ??????? ?????? ???? ????? ?????? ???????. ???? ?? ?????? ?????? ?? ?????? ??????? ??????? ??? ???? ????? ?????????. ???? ?????? ????? ?????????? ????? ??????? ??? ????? ??? ??? ?????.","????? ??????? ?????. ????? ?????? ???? ?????? ????????. ???? ??? ?? ?????? ??????? ????? ?????? ?? ?? ????????. ???? ?????? ????????? ???? ??? ???? ?????? ??? ????? ????.","???????????????????????????????  ?????????????????????????????????????????????????  ??????????????? ?????????????????????  ????????????????????????????????????????????? ???????????????????????????","Fahren Sie mit Stil und Komfort. Design f?r maximalen Komfort und maximale Sicherheit. Viele G?nge f?r jede Steigung. Der hochwertige Rahmen aus Aluminiumlegierung ist robust und leicht.","?????????????????????????????????????????? ?????????????????????? ????????????????????????????????????","""Tarz ve konforlu yolculuk. Maksimum konfor ve g?venlik i?in tasarland?. T?m tepelere ??kacak kadar ?ok vitesli. Y?ksek teknoloji al?minyum ala??m? yap?s?, dayan?kl?l?k sa?larken hafiflikten de taviz vermiyor.""","7/1/2013 12:00:00 AM","","Current"
